lon_mean,lon_up,lon_mid,lon_low,lon_std,lat_mean,lat_up,lat_mid,lat_low,lat_std,speed_mean,speed_up,speed_mid,speed_low,speed_std,course_mean,course_up,course_mid,course_low,course_std,fishing_time,distance,MMSI,LENGTH,TONNAGE
171.3120375757576,171.35665208333333,171.35653666666667,171.31787,0.0837681407661895,7.125244924242424,7.1113695833333335,7.108686666666667,7.108569583333334,0.0371312961425272,4.53863633948971,11.24999976158142,0.3000000119209289,0.1000000014901161,5.369605033211748,179.993181922219,244.09999465942383,152.70000457763672,102.5,92.74780267933338,748.0,0.3386055501629472,510080000,70.6,1562.0
171.3564038095238,171.35649041666667,171.356385,171.3563175,0.0001220886059625,7.108952232142856,7.109189166666667,7.108874166666666,7.108644166666666,0.0003552649142144,0.1678571472210543,0.3000000119209289,0.1000000014901161,0.1000000014901161,0.1097222033089516,185.4267855382392,297.3999938964844,164.8499984741211,92.60000038146973,114.88784485742548,,0.008294424408003,510080000,70.6,1562.0
171.3564840217391,171.35654791666667,171.35647416666666,171.35643541666667,9.138480306584748e-05,7.108641702898551,7.108739166666666,7.108609166666667,7.108540416666666,0.000152438406557,0.2043478317234826,0.3000000119209289,0.2000000029802322,0.1000000014901161,0.1281605320210525,180.92391301238013,255.59999084472656,183.1500015258789,96.625,103.80771644990884,,0.006327092972107,510080000,70.6,1562.0
171.35632356410255,171.35641333333334,171.35632833333332,171.35619666666668,0.0001665408058422,7.108869435897436,7.109021666666667,7.108858333333333,7.108791666666667,0.0002155093846491,0.0969230787112162,0.1000000014901161,0.1000000014901161,0.0,0.0934900263007555,206.3999987969032,291.8999938964844,253.8000030517578,122.0999984741211,97.62339112382324,,0.0057397722632303,510080000,70.6,1562.0
171.3565020952381,171.35627541666668,171.35621583333335,171.35616541666667,0.0015908523395781,7.108454928571429,7.1089295833333335,7.10886,7.10875875,0.0025421407166333,0.4199999994465282,0.2000000029802322,0.1000000014901161,0.1000000014901161,1.268869161302977,170.16142906461442,272.2749938964844,137.75,89.70000076293945,92.13633467204156,300.0,0.0291225612637722,510080000,70.6,1562.0
171.36408103174605,171.364095,171.36408833333334,171.36407166666666,2.349631289481392e-05,7.085902619047619,7.085921666666667,7.0859,7.08589,1.752435946356444e-05,0.0,0.0,0.0,0.0,0.0,261.1000061035156,261.1000061035156,261.1000061035156,261.1000061035156,0.0,,0.0057678827856672,510080000,70.6,1562.0
171.3638436111111,171.36407583333337,171.36406,171.36403041666668,0.0006378789328865,7.08701,7.085925833333333,7.085916666666667,7.085907916666667,0.0033665282651991,0.6833333419635892,0.025000000372529,0.0,0.0,1.8064297638493043,258.5083376566569,261.1000061035156,261.1000061035156,261.1000061035156,49.70410608371609,388.0,0.0153060430702834,510080000,70.6,1562.0
171.36380265957447,171.36384416666667,171.363785,171.36370916666667,0.0001204187839443,7.0990256382978725,7.0991975,7.099033333333334,7.098891666666667,0.0001827951762833,0.1765957488975626,0.3000000119209289,0.2000000029802322,0.1000000014901161,0.1237331770318387,197.14255537885305,285.20001220703125,168.3000030517578,131.0999984741211,95.10922872926884,,0.0053618945633186,510080000,70.6,1562.0
171.34012893939394,171.3637025,171.36367166666668,171.36363749999998,0.0548975331857625,7.105565757575758,7.100567916666667,7.099584166666666,7.09951375,0.013409849995879,3.636363584548235,5.6249998807907104,0.3000000119209289,0.1000000014901161,5.455145625916289,209.3181827501817,280.75,227.1500015258789,163.77499771118164,97.44873434884256,56.0,0.1941397521744056,510080000,70.6,1562.0
158.14812294117647,158.18145166666667,158.16736333333333,158.11097833333332,0.0459519964146177,7.011355196078432,7.025206666666667,7.014366666666667,6.996708333333333,0.0167549242127744,8.247058882432825,11.300000190734863,8.899999618530273,7.400000095367432,3.518898572959741,102.30588239781996,119.4000015258789,87.30000305175781,64.30000305175781,50.969014581091386,6391.0,0.0,510080000,70.6,1562.0
158.16880244444442,158.16304041666666,158.16226583333332,158.16197875,0.0136692654294874,6.990148777777778,6.991602083333333,6.9914000000000005,6.991082916666667,0.0041864933326123,1.2166666927436989,0.1000000014901161,0.0,0.0,2.818789653160164,132.11999994913737,95.5999984741211,95.5999984741211,95.5999984741211,77.1929201984864,0.0,0.0563825030776367,510080000,70.6,1562.0
158.1619827037037,158.162065,158.16198333333332,158.16189666666668,0.0001230434189279,6.991295555555555,6.991498333333333,6.991411666666667,6.9910483333333335,0.000250772543726,0.0600000010596381,0.1000000014901161,0.1000000014901161,0.0,0.0617914396437853,174.5199951171875,348.29998779296875,95.5999984741211,59.5,134.3278204986031,,0.0066266826661992,510080000,70.6,1562.0
158.1957660752688,158.20186083333334,158.20182666666668,158.2013008333333,0.0134006653272207,6.981057258064516,6.978831666666666,6.978501666666666,6.9784525,0.0053700877389273,1.2645161368193163,0.7999999821186066,0.0,0.0,2.825779968162609,132.7483884749874,160.1500015258789,70.80000305175781,70.80000305175781,92.6223069143209,0.0,0.0566094232478244,510080000,70.6,1562.0
158.20193316666666,158.20194916666665,158.20192416666669,158.20191,3.8665229863477966e-05,6.978522750000001,6.978536666666667,6.978525833333333,6.9785075,2.6989682888979043e-05,0.0,0.0,0.0,0.0,0.0,108.5999984741211,108.5999984741211,108.5999984741211,108.5999984741211,0.0,,0.0014175074322584,510080000,70.6,1562.0
