lon_mean,lon_up,lon_mid,lon_low,lon_std,lat_mean,lat_up,lat_mid,lat_low,lat_std,speed_mean,speed_up,speed_mid,speed_low,speed_std,course_mean,course_up,course_mid,course_low,course_std,fishing_time,distance,MMSI,LENGTH,TONNAGE
-106.391431,-106.3914017,-106.3914117,-106.391465,3.9539010270226064e-05,23.214818666666662,23.21484333333333,23.214831666666665,23.214806666666668,3.486880171916493e-05,0.0,0.0,0.0,0.0,0.0,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,,0.000222457446598,345080700,75.6,2042.0
-106.3914728,-106.3914579,-106.3914725,-106.3914821,1.9249629748976743e-05,23.21479658333333,23.214812083333328,23.2148,23.21477833333333,2.992424646239757e-05,0.0,0.0,0.0,0.0,0.0,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,,0.000902822582454,345080700,75.6,2042.0
-106.3914678,-106.3914592,-106.3914667,-106.3914775,2.000040610281436e-05,23.21479210526316,23.21481,23.214781666666667,23.2147725,2.966813409513485e-05,0.0,0.0,0.0,0.0,0.0,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,,0.0007932388001273,345080700,75.6,2042.0
-106.3914593,-106.3914504,-106.3914667,-106.3914733,2.886991898381275e-05,23.21478683333333,23.214790416666663,23.214786666666665,23.21476833333333,2.97450177643828e-05,0.0,0.0,0.0,0.0,0.0,6.900000095367432,6.900000095367432,6.900000095367432,6.900000095367432,0.0,,0.0010068092446101,345080700,75.6,2042.0
-106.9196874,-106.3949242,-107.1783225,-107.2935192,0.4253979302928588,22.86487912698413,23.211795416666664,22.678501666666666,22.622230416666664,0.2805813265695773,4.816666651694548,7.350000023841858,2.600000023841858,0.8500000089406967,4.997019416353772,136.47142891656785,208.3500022888184,146.70000457763672,55.94999885559081,86.15195732060359,40975.0,1.382172264119627,345080700,75.6,2042.0
-106.7257192,-106.5932817,-106.66243,-106.8364304,0.1782609675620444,23.054251203703704,23.1716525,23.117995,22.992907916666663,0.1671190269104473,6.5370370141334,11.600000381469728,6.900000095367432,1.0,5.443268142307052,142.04074102419395,178.0999984741211,126.45000076293944,64.70000076293945,94.08341081669948,35634.0,1.8864468844886269,345080700,75.6,2042.0
-106.1078506,-105.897175,-105.946005,-106.337265,0.2874708729904732,21.460530957446807,21.9209975,21.076976666666667,20.8548275,0.8393443189824904,10.272340425785552,12.550000190734863,12.100000381469728,9.149999856948853,4.789240745881477,187.2702122952076,209.3499984741211,181.3000030517578,148.14999389648438,66.70159510598297,19093.0,3.823427559811557,345080700,75.6,2042.0
-107.5598987,-107.1461033,-107.6494633,-108.0257883,0.545605047749139,18.489108137254902,19.19136,18.344665,17.753305,0.9055972387336688,12.494117680717917,12.600000381469728,12.5,12.399999618530272,0.1886485964310687,208.15293974034927,211.3999938964844,209.8999938964844,208.1999969482422,5.986245087281507,,3.4479413740385296,345080700,75.6,2042.0
-127.3225775,-127.3063588,-127.3225775,-127.3387963,0.0458735524294777,5.966894166666666,5.980777083333333,5.966894166666666,5.95301125,0.0392668180705902,11.599999904632568,11.649999856948853,11.599999904632568,11.549999952316284,0.1414212213673942,131.14999389648438,131.77499389648438,131.14999389648438,130.52499389648438,1.7677669529663689,,0.0,345080700,75.6,2042.0
-122.0984953,-121.3187883,-122.1179308,-122.8817488,0.9976618446065728,11.284404166666668,11.918050416666668,11.280211666666666,10.653080416666668,0.8022794288904221,13.456250011920927,13.699999809265137,13.5,13.199999809265137,0.3032462928066419,50.79375052452088,51.22500038146973,50.80000114440918,50.35000133514404,0.7861031790326063,,9.5037012475324,345080700,75.6,2042.0
-118.1680023,-117.1088788,-118.1574525,-119.234845,1.323917899888576,14.303224166666666,15.096035,14.2874025,13.500975416666666,1.0018471706784149,13.819999980926514,14.0,13.899999618530272,13.699999809265137,0.1935810962968908,51.96500015258789,53.29999923706055,51.75,51.30000114440918,1.5125003934500734,,5.6057661104347885,345080700,75.6,2042.0
-113.0639541,-111.6493,-112.98575,-114.5551683,1.7635643520171862,16.875674637681158,17.2494175,16.901381666666666,16.489584166666667,0.4596319918915446,13.908695635588272,14.300000190734863,14.0,13.549999713897703,0.5124922130747126,72.9826081317404,75.29999923706055,74.19999694824219,73.4000015258789,5.782784209328917,,5.83042747837737,345080700,75.6,2042.0
-109.6631504,-109.2889833,-110.0175092,-110.035965,0.6440938062229336,18.539996166666665,19.157981666666664,18.054693333333333,17.95975333333333,0.9785130023180006,10.769999915361405,13.775000095367432,13.349999904632568,10.549999952316284,4.982323872693616,65.59000082015991,69.74999809265137,33.650001525878906,30.02499961853028,83.59292489122757,0.0,4.122603286119783,345080700,75.6,2042.0
-106.7081784,-106.5159604,-106.5480958,-106.6203004,0.3830029132615447,22.901102,23.192519166666667,23.170166666666667,23.02819708333333,0.5553221567111786,8.97599992454052,13.37499976158142,12.449999809265137,2.574999988079071,5.948539794774719,133.68799947261812,209.0250015258789,92.35000228881836,33.92499923706055,112.2569386084112,24712.0,3.5066232354657307,345080700,75.6,2042.0
-106.4314633,-106.3915883,-106.3916467,-106.46119,0.0595678516811237,23.193583484848485,23.21468833333333,23.21389333333333,23.177416666666662,0.0317068936827239,2.069696979314992,4.0,0.1000000014901161,0.0,3.012939263477535,99.28181838989258,125.0,87.69999694824219,76.9000015258789,40.03695472746265,11206.0,0.2634977887747878,345080700,75.6,2042.0
