lon_mean,lon_up,lon_mid,lon_low,lon_std,lat_mean,lat_up,lat_mid,lat_low,lat_std,speed_mean,speed_up,speed_mid,speed_low,speed_std,course_mean,course_up,course_mid,course_low,course_std,fishing_time,distance,MMSI,LENGTH,TONNAGE
39.65708606918237,39.65709833333327,39.65708666666663,39.65707333333333,1.7459031226628315e-05,-4.069793459119497,-4.069781666666667,-4.069795,-4.069803333333334,1.5688776871340325e-05,0.0264150947332382,0.1000000014901161,0.0,0.0,0.0445099105201755,79.13773561873526,100.5,100.5,95.5999984741211,45.055142650735085,,0.0007385954348502,634156000,52.5,515.0
39.65709981770832,39.65710874999999,39.65709666666663,39.65708958333333,1.6714527011147744e-05,-4.06976953125,-4.069752916666666,-4.06977,-4.06979,2.2264778201119138e-05,0.0203125003026798,0.0,0.0,0.0,0.044292274879734,116.450000166893,95.5999984741211,83.0,83.0,78.56230554248069,,0.0010114374651929,634156000,52.5,515.0
39.65708895522387,39.65709833333327,39.65709166666667,39.65708166666667,1.484441142770088e-05,-4.069764825870647,-4.069745,-4.069771666666667,-4.069785,2.664319410251704e-05,0.0238805973707739,0.0,0.0,0.0,0.0524824718493989,223.5402986896572,280.79998779296875,272.6000061035156,105.4000015258789,83.39838804015136,,0.0009195830611967,634156000,52.5,515.0
39.65708708955224,39.65709333333331,39.657085,39.65707666666668,1.667510716129954e-05,-4.06977736318408,-4.069769166666667,-4.069778333333334,-4.0697875,1.3261007287827486e-05,0.0194029853637538,0.0,0.0,0.0,0.0398436570606035,239.5940360453592,288.20001220703125,288.20001220703125,105.4000015258789,89.21180818103952,,0.0007989045370098,634156000,52.5,515.0
39.65708846560845,39.65709916666664,39.65708833333329,39.6570775,1.59981562206617e-05,-4.069755396825396,-4.0697391666666665,-4.0697616666666665,-4.069771666666667,1.942893097718618e-05,0.0174603177204964,0.0,0.0,0.0,0.0382676595328375,221.5492141965836,288.20001220703125,288.20001220703125,81.0999984741211,98.54526519917742,,0.0008987533787033,634156000,52.5,515.0
39.65709566666666,39.65710666666664,39.657095,39.657085,1.4187484704262688e-05,-4.069746435897436,-4.069736666666667,-4.069748333333333,-4.06976,1.7526955735088745e-05,0.023076923420796,0.0,0.0,0.0,0.0459933112357437,192.6169259878305,309.70001220703125,276.8999938964844,81.0999984741211,111.16487625501178,,0.0009284759319309,634156000,52.5,515.0
39.65708591880341,39.65709166666667,39.65708666666663,39.65707833333332,1.4667176877326749e-05,-4.069776260683761,-4.069765,-4.069773333333333,-4.069786666666666,1.6314871395684146e-05,0.0358974366233899,0.1000000014901161,0.0,0.0,0.0644141628452824,224.461538657164,276.8999938964844,273.70001220703125,111.5,95.7922264040282,,0.0009830073674104,634156000,52.5,515.0
39.65708892307691,39.657100000000014,39.65708833333329,39.65708166666667,1.1537344140427675e-05,-4.069779564102563,-4.069771666666667,-4.069778333333334,-4.06979,1.286372525110367e-05,0.0215384619740339,0.0,0.0,0.0,0.0515154957053828,217.150774207482,294.1000061035156,273.70001220703125,77.5,108.56572615302544,,0.0008574037364291,634156000,52.5,515.0
39.65665470319634,39.65681333333333,39.65679666666665,39.65678166666663,0.0008521704018014,-4.069478447488585,-4.0692216666666665,-4.069236666666667,-4.069755,0.0004976324602474,0.3082191785925055,0.1000000014901161,0.0,0.0,0.9073394251877556,144.2164373332507,172.1999969482422,95.4000015258789,77.5,83.45056836309439,26.0,0.0142191641518628,634156000,52.5,515.0
39.6567903030303,39.65680625000001,39.65679166666664,39.65677541666668,1.9776332852366795e-05,-4.06924553030303,-4.06923375,-4.069249166666667,-4.0692562500000005,1.81874360007917e-05,0.0227272730659354,0.0,0.0,0.0,0.0422281521779107,226.0530257080541,291.8999938964844,291.8999938964844,172.1999969482422,100.40958086696612,,0.0012320806185489,634156000,52.5,515.0
40.20056038095237,40.64049166666664,40.06395666666669,39.69651833333333,0.505642275266942,-3.763122523809524,-3.4994466666666666,-3.8637166666666665,-4.069256666666667,0.3136160190865208,6.500952408711116,10.100000381469728,9.100000381469728,0.8999999761581421,4.462719420117545,142.61714160101755,291.8999938964844,60.79999923706055,57.5,111.80270290823012,37935.0,1.6571389275040818,634156000,52.5,515.0
41.06897433114034,41.11416750000001,41.07020333333331,41.02254750000001,0.0533454357299462,-2.8618284210526315,-2.604070833333333,-2.8688175,-3.106065,0.256310195339158,6.284210517659392,9.600000381469728,6.650000095367432,3.299999952316284,3.433398576227209,171.45460529978337,219.5250015258789,184.4499969482422,86.10000038146973,97.9975861365533,71271.0,2.064279124346657,634156000,52.5,515.0
41.09313843468468,41.12797208333333,41.0907183333333,41.04776999999999,0.0558444969460847,-2.8883047072072072,-2.637669583333333,-2.842198333333333,-3.137290416666666,0.2960099416829769,5.727027051553533,9.5,4.800000190734863,3.0,3.389411195677585,180.24391882630016,214.0749969482422,183.8500061035156,139.7499961853027,100.22204982276791,76387.0,2.017096505885645,634156000,52.5,515.0
41.297198507462674,41.389568333333344,41.29047583333332,41.23185500000002,0.117565691105331,-3.1033722761194027,-3.0072791666666667,-3.0931558333333333,-3.214254583333333,0.1435689910558549,4.453731336255572,6.0,3.549999952316284,2.700000047683716,2.2287815480132305,136.91343360605524,202.00000381469724,186.1000061035156,28.799999237060547,103.94546474685404,74169.0,1.6031491520036665,634156000,52.5,515.0
